,id_guest,id_host,id_listing,ts_interaction_first,m_first_message_length,ab,acceptance,message_length_level
9613,6588,631,2277,2013-04-22 01:00:00,409.0,0,0,40.0
9614,6669,296,3329,2013-04-22 01:12:00,470.0,0,0,47.0
6577,8689,736,3254,2013-04-22 02:07:00,269.0,0,0,26.0
9615,8689,3041,2786,2013-04-22 02:22:00,269.0,0,0,26.0
689,8447,1342,1429,2013-04-22 03:35:00,344.0,0,0,34.0
6578,5949,2414,3026,2013-04-22 03:48:00,800.0,0,0,80.0
692,4921,3141,948,2013-04-22 04:27:00,1042.0,0,0,104.0
3594,8225,615,3259,2013-04-22 05:48:00,385.0,0,1,38.0
3596,9085,1050,4412,2013-04-22 07:23:00,261.0,0,0,26.0
694,8832,3476,2129,2013-04-22 11:54:00,101.0,0,0,10.0
6579,4596,537,2710,2013-04-22 12:48:00,389.0,0,0,38.0
9617,7996,860,2625,2013-04-22 12:49:00,112.0,0,0,11.0
3598,4545,218,1453,2013-04-22 13:23:00,268.0,0,0,26.0
9618,2463,911,3561,2013-04-22 13:53:00,561.0,0,1,56.0
9619,8197,251,2889,2013-04-22 14:45:00,10.0,0,0,1.0
3599,1686,2904,1048,2013-04-22 16:28:00,367.0,0,0,36.0
9620,5299,1454,4097,2013-04-22 16:40:00,295.0,0,0,29.0
9621,6863,2160,1861,2013-04-22 17:10:00,294.0,0,0,29.0
5701,6806,3467,3689,2013-04-22 18:41:00,0.0,0,0,0.0
697,3596,1483,2237,2013-04-22 18:46:00,756.0,0,0,75.0
6582,2081,103,95,2013-04-22 19:18:00,81.0,0,1,8.0
2746,331,1045,3666,2013-04-22 19:38:00,0.0,0,1,0.0
6583,3397,235,65,2013-04-22 19:54:00,105.0,0,0,10.0
3601,509,3112,3569,2013-04-22 22:08:00,348.0,0,0,34.0
6586,3249,1219,4219,2013-04-22 22:23:00,118.0,0,0,11.0
9623,7275,1660,1410,2013-04-22 23:13:00,454.0,0,1,45.0
9624,6459,142,1667,2013-04-22 23:14:00,411.0,0,0,41.0
9625,6459,597,3170,2013-04-22 23:22:00,441.0,0,0,44.0
698,8877,906,1906,2013-04-22 23:56:00,145.0,0,0,14.0
6589,9085,1652,4094,2013-04-23 04:40:00,261.0,0,0,26.0
700,1603,2322,19,2013-04-23 05:50:00,287.0,0,1,28.0
701,6758,2361,2426,2013-04-23 06:13:00,260.0,0,0,26.0
3602,8420,2457,2753,2013-04-23 06:53:00,553.0,0,0,55.0
3603,3366,3281,3811,2013-04-23 07:02:00,523.0,0,0,52.0
6592,3500,1590,477,2013-04-23 07:47:00,390.0,0,1,39.0
8773,3171,2206,2329,2013-04-23 11:00:00,0.0,0,1,0.0
3604,4818,1062,3564,2013-04-23 15:23:00,335.0,0,1,33.0
704,6652,61,3808,2013-04-23 16:22:00,287.0,0,0,28.0
9627,6652,1591,4018,2013-04-23 17:13:00,246.0,0,0,24.0
706,1259,2434,445,2013-04-23 18:01:00,322.0,0,0,32.0
707,4294,2197,2971,2013-04-23 20:11:00,251.0,0,0,25.0
709,200,1377,2955,2013-04-23 21:32:00,134.0,0,0,13.0
9629,6792,1572,1621,2013-04-23 21:51:00,448.0,0,1,44.0
3607,3855,3442,2100,2013-04-23 22:51:00,89.0,0,0,8.0
3608,8972,3212,1393,2013-04-23 23:01:00,219.0,0,0,21.0
6593,7579,1465,3849,2013-04-23 23:14:00,621.0,0,0,62.0
3609,6143,2211,1461,2013-04-23 23:38:00,270.0,0,0,27.0
9631,4144,1418,2550,2013-04-23 23:50:00,89.0,0,0,8.0
9632,8309,1842,3585,2013-04-24 00:05:00,355.0,0,0,35.0
3610,1335,2779,398,2013-04-24 00:08:00,169.0,0,0,16.0
3611,3810,78,4031,2013-04-24 00:52:00,115.0,0,0,11.0
3615,7476,2760,1245,2013-04-24 02:57:00,366.0,0,0,36.0
711,4616,3616,3644,2013-04-24 04:43:00,808.0,0,0,80.0
3617,1144,1465,3849,2013-04-24 09:01:00,43.0,0,0,4.0
712,4561,3391,2856,2013-04-24 09:24:00,439.0,0,0,43.0
713,2545,513,395,2013-04-24 09:49:00,396.0,0,0,39.0
3618,2072,3148,316,2013-04-24 12:30:00,376.0,0,0,37.0
6597,5063,549,1839,2013-04-24 13:06:00,450.0,0,0,45.0
9635,5300,1973,2652,2013-04-24 13:32:00,443.0,0,0,44.0
9636,5374,1132,2028,2013-04-24 13:54:00,86.0,0,0,8.0
9637,830,2457,2753,2013-04-24 15:30:00,40.0,0,1,4.0
6599,8068,225,266,2013-04-24 16:08:00,155.0,0,0,15.0
714,2666,2024,2287,2013-04-24 16:45:00,157.0,0,1,15.0
9639,832,2354,534,2013-04-24 16:50:00,153.0,0,0,15.0
3619,7828,1465,3849,2013-04-24 17:07:00,375.0,0,0,37.0
6600,7974,672,191,2013-04-24 17:08:00,120.0,0,0,12.0
3620,2709,2810,3796,2013-04-24 17:12:00,153.0,0,0,15.0
9641,4194,1533,3646,2013-04-24 17:21:00,78.0,0,1,7.0
8774,5900,1202,609,2013-04-24 17:34:00,0.0,0,1,0.0
6601,4669,1170,386,2013-04-24 19:06:00,200.0,0,1,20.0
716,381,3073,618,2013-04-24 19:19:00,424.0,0,1,42.0
717,8347,766,3931,2013-04-24 20:43:00,544.0,0,1,54.0
718,3362,2544,850,2013-04-25 00:13:00,367.0,0,1,36.0
3626,2402,960,72,2013-04-25 00:16:00,249.0,0,0,24.0
5702,3978,876,3115,2013-04-25 00:48:00,0.0,0,0,0.0
720,4616,1746,3503,2013-04-25 04:31:00,792.0,0,0,79.0
6607,1376,1276,10,2013-04-25 05:45:00,449.0,0,1,44.0
6608,5527,46,480,2013-04-25 06:36:00,145.0,0,0,14.0
721,9031,3186,4218,2013-04-25 07:04:00,353.0,0,0,35.0
6609,5120,98,4363,2013-04-25 07:48:00,356.0,0,0,35.0
722,198,718,710,2013-04-25 07:55:00,358.0,0,1,35.0
9650,1972,1661,456,2013-04-25 10:17:00,459.0,0,0,45.0
9651,4862,1043,2184,2013-04-25 11:40:00,350.0,0,1,35.0
2748,6080,3418,4188,2013-04-25 14:59:00,0.0,0,0,0.0
725,2885,1975,1456,2013-04-25 15:57:00,258.0,0,0,25.0
3632,4207,2323,3509,2013-04-25 16:25:00,322.0,0,0,32.0
727,462,2880,2673,2013-04-25 18:49:00,141.0,0,0,14.0
9656,3970,3465,2342,2013-04-25 23:28:00,81.0,0,0,8.0
728,4952,2397,2157,2013-04-25 23:39:00,546.0,0,0,54.0
729,2799,3303,2435,2013-04-26 00:54:00,695.0,0,0,69.0
8775,7744,1257,1358,2013-04-26 01:00:00,0.0,0,1,0.0
3635,2721,2059,2402,2013-04-26 04:00:00,317.0,0,0,31.0
6614,6468,468,952,2013-04-26 04:00:00,471.0,0,0,47.0
6615,3423,2916,102,2013-04-26 04:04:00,275.0,0,1,27.0
734,8117,1824,4181,2013-04-26 07:38:00,306.0,0,0,30.0
6616,5628,742,4009,2013-04-26 09:18:00,212.0,0,0,21.0
9658,7615,3365,3630,2013-04-26 10:32:00,145.0,0,0,14.0
737,831,3262,1177,2013-04-26 13:02:00,247.0,0,0,24.0
9659,3606,2673,2606,2013-04-26 14:54:00,540.0,0,0,54.0
5704,1665,3083,4085,2013-04-26 17:14:00,0.0,0,0,0.0
9660,5300,2794,4140,2013-04-26 17:40:00,633.0,0,0,63.0
9661,8854,2319,1169,2013-04-26 18:00:00,567.0,0,0,56.0
3637,4049,174,3518,2013-04-26 18:02:00,85.0,0,0,8.0
9662,506,998,3366,2013-04-26 18:58:00,679.0,0,1,67.0
6619,9068,1724,3437,2013-04-26 19:07:00,624.0,0,1,62.0
6620,1334,3198,3265,2013-04-26 20:28:00,167.0,0,0,16.0
6621,2381,3117,695,2013-04-26 22:33:00,378.0,0,1,37.0
3642,4067,533,3719,2013-04-27 02:15:00,121.0,0,0,12.0
3643,8430,1660,681,2013-04-27 03:46:00,287.0,0,0,28.0
739,7302,3000,2072,2013-04-27 04:28:00,810.0,0,1,81.0
740,836,735,3851,2013-04-27 05:38:00,638.0,0,1,63.0
9663,472,292,4373,2013-04-27 07:07:00,200.0,0,0,20.0
741,614,2267,964,2013-04-27 07:13:00,231.0,0,0,23.0
742,7187,1338,1253,2013-04-27 15:36:00,534.0,0,0,53.0
9666,3396,1608,627,2013-04-27 21:52:00,212.0,0,0,21.0
6626,2596,912,3227,2013-04-28 01:42:00,231.0,0,0,23.0
6627,1383,1593,3690,2013-04-28 02:37:00,378.0,0,0,37.0
3646,1581,2683,3674,2013-04-28 02:37:00,186.0,0,0,18.0
746,1581,3303,2435,2013-04-28 02:42:00,186.0,0,0,18.0
9667,1581,2151,3422,2013-04-28 02:44:00,186.0,0,0,18.0
5706,7730,2036,2046,2013-04-28 03:12:00,0.0,0,1,0.0
6628,7485,2017,49,2013-04-28 04:49:00,143.0,0,1,14.0
9670,568,1262,1027,2013-04-28 11:22:00,269.0,0,0,26.0
9671,2561,1725,2485,2013-04-28 12:15:00,72.0,0,1,7.0
747,3967,984,1618,2013-04-28 13:17:00,505.0,0,1,50.0
6629,6742,195,3947,2013-04-28 13:33:00,425.0,0,0,42.0
3647,5718,2803,1566,2013-04-28 15:26:00,707.0,0,0,70.0
3649,3312,2035,1021,2013-04-28 19:01:00,297.0,0,1,29.0
9673,4267,118,2660,2013-04-28 20:29:00,552.0,0,1,55.0
6631,1157,1306,772,2013-04-28 20:31:00,383.0,0,0,38.0
3650,1157,1884,3241,2013-04-28 20:32:00,383.0,0,0,38.0
3651,4779,2531,1963,2013-04-28 22:41:00,157.0,0,0,15.0
3652,3243,1367,1735,2013-04-28 22:58:00,490.0,0,0,49.0
3653,5760,1476,2518,2013-04-29 00:12:00,121.0,0,0,12.0
9675,5696,3634,864,2013-04-29 02:06:00,256.0,0,1,25.0
6634,3934,1881,167,2013-04-29 13:06:00,623.0,0,0,62.0
754,9043,1589,1956,2013-04-29 13:06:00,717.0,0,1,71.0
9676,2860,1999,3737,2013-04-29 13:53:00,263.0,0,1,26.0
6635,5341,2812,1616,2013-04-29 14:16:00,957.0,0,0,95.0
757,13,584,4273,2013-04-29 14:59:00,167.0,0,0,16.0
6637,45,2769,3797,2013-04-29 16:32:00,376.0,0,0,37.0
9677,1092,1102,2531,2013-04-29 17:18:00,545.0,0,1,54.0
758,5649,2735,2845,2013-04-29 18:15:00,239.0,0,0,23.0
3655,8257,1552,3226,2013-04-29 19:26:00,372.0,0,0,37.0
9678,2529,984,1618,2013-04-29 20:13:00,499.0,0,1,49.0
6641,3468,2322,2419,2013-04-29 20:15:00,330.0,0,1,33.0
6642,7802,2075,1485,2013-04-29 20:53:00,263.0,0,0,26.0
6643,8726,2606,4296,2013-04-29 21:04:00,264.0,0,0,26.0
8778,146,2839,3993,2013-04-29 21:21:00,0.0,0,1,0.0
6644,122,551,3726,2013-04-29 22:30:00,103.0,0,1,10.0
3657,8122,1856,2124,2013-04-29 23:02:00,143.0,0,0,14.0
6647,2577,1846,4123,2013-04-30 00:47:00,118.0,0,0,11.0
9682,240,2141,1759,2013-04-30 04:38:00,177.0,0,1,17.0
6649,3527,2718,3447,2013-04-30 05:46:00,119.0,0,0,11.0
3659,8965,1345,1548,2013-04-30 07:18:00,178.0,0,0,17.0
6650,2773,3309,3432,2013-04-30 07:19:00,368.0,0,1,36.0
3660,6877,1539,2288,2013-04-30 09:28:00,316.0,0,0,31.0
766,8538,944,261,2013-04-30 09:44:00,620.0,0,0,62.0
8779,3610,652,1144,2013-04-30 10:43:00,0.0,0,0,0.0
6652,5821,1407,4026,2013-04-30 10:55:00,139.0,0,1,13.0
3661,2864,1520,3271,2013-04-30 16:05:00,76.0,0,0,7.0
6654,1259,2839,3993,2013-04-30 16:38:00,236.0,0,0,23.0
9684,3372,2952,3588,2013-04-30 16:45:00,347.0,0,0,34.0
9686,726,3435,4042,2013-04-30 17:58:00,319.0,0,0,31.0
6656,3847,1622,2375,2013-04-30 20:33:00,388.0,0,1,38.0
6657,438,2552,1824,2013-04-30 21:30:00,243.0,0,0,24.0
3664,7983,624,4100,2013-04-30 21:37:00,243.0,0,0,24.0
768,7983,815,3923,2013-04-30 21:44:00,243.0,0,1,24.0
769,7066,93,2123,2013-04-30 23:56:00,327.0,0,0,32.0
6659,3099,102,1171,2013-05-01 00:53:00,218.0,0,1,21.0
3666,6619,102,1171,2013-05-01 03:22:00,285.0,0,0,28.0
9688,4912,1431,1015,2013-05-01 04:26:00,155.0,0,0,15.0
3667,2305,1854,6,2013-05-01 05:32:00,346.0,0,1,34.0
9689,195,610,4000,2013-05-01 05:34:00,267.0,0,1,26.0
6660,3879,1070,2007,2013-05-01 05:40:00,150.0,0,0,15.0
6662,7024,584,998,2013-05-01 10:33:00,99.0,0,0,9.0
772,319,1966,2330,2013-05-01 13:22:00,440.0,0,0,44.0
6663,4347,142,3568,2013-05-01 13:42:00,103.0,0,0,10.0
6664,7787,1725,4362,2013-05-01 14:35:00,567.0,0,1,56.0
773,3167,1964,1260,2013-05-01 14:44:00,88.0,0,0,8.0
6665,1658,1633,4106,2013-05-01 16:11:00,433.0,0,1,43.0
3669,6313,3124,2598,2013-05-01 16:14:00,493.0,0,0,49.0
9693,8701,1528,1668,2013-05-01 16:44:00,305.0,0,1,30.0
6666,6670,36,2294,2013-05-01 19:03:00,430.0,0,0,43.0
9695,4433,272,576,2013-05-01 19:25:00,810.0,0,0,81.0
776,8781,1713,1899,2013-05-01 19:29:00,436.0,0,0,43.0
6667,6158,1063,3162,2013-05-01 19:47:00,433.0,0,0,43.0
6668,8711,2378,3777,2013-05-01 20:19:00,471.0,0,1,47.0
5707,2336,2411,625,2013-05-01 20:26:00,0.0,0,1,0.0
6670,5366,3075,2586,2013-05-01 21:45:00,287.0,0,0,28.0
779,8466,733,1030,2013-05-01 23:49:00,381.0,0,1,38.0
780,6556,44,235,2013-05-02 00:32:00,335.0,0,0,33.0
6672,4295,1276,3548,2013-05-02 02:11:00,182.0,0,1,18.0
3673,1950,871,184,2013-05-02 04:00:00,452.0,0,0,45.0
9697,7741,2441,179,2013-05-02 09:58:00,239.0,0,1,23.0
782,4921,1152,1692,2013-05-02 10:30:00,1352.0,0,0,135.0
6677,7435,1898,3554,2013-05-02 12:18:00,158.0,0,0,15.0
9699,1313,2967,1716,2013-05-02 12:26:00,234.0,0,1,23.0
3677,2626,94,1355,2013-05-02 16:24:00,529.0,0,0,52.0
3678,2609,2806,134,2013-05-02 17:08:00,540.0,0,1,54.0
784,8837,1967,2825,2013-05-02 17:12:00,452.0,0,0,45.0
6678,5240,165,3960,2013-05-02 17:21:00,273.0,0,1,27.0
6679,5502,2244,4016,2013-05-02 18:33:00,58.0,0,0,5.0
788,2514,3324,2729,2013-05-02 19:35:00,76.0,0,0,7.0
3680,8682,1063,2717,2013-05-02 19:38:00,201.0,0,1,20.0
3681,150,1299,1788,2013-05-02 20:10:00,232.0,0,0,23.0
9701,2200,1739,2249,2013-05-02 20:52:00,169.0,0,0,16.0
789,1046,1481,2300,2013-05-02 23:17:00,602.0,0,1,60.0
790,8948,587,846,2013-05-03 00:58:00,212.0,0,1,21.0
9705,2220,295,3353,2013-05-03 03:13:00,255.0,0,0,25.0
791,4808,2977,202,2013-05-03 03:38:00,241.0,0,0,24.0
9706,6670,2134,3095,2013-05-03 03:47:00,437.0,0,0,43.0
9708,9072,2244,4016,2013-05-03 04:53:00,478.0,0,1,47.0
9709,1020,478,2803,2013-05-03 05:20:00,224.0,0,1,22.0
6682,3904,142,2583,2013-05-03 07:18:00,207.0,0,0,20.0
9710,3666,2322,3348,2013-05-03 11:42:00,548.0,0,1,54.0
9711,8492,1977,2622,2013-05-03 13:02:00,469.0,0,1,46.0
9714,7236,974,4424,2013-05-03 16:40:00,318.0,0,0,31.0
9715,1932,1345,1548,2013-05-03 17:01:00,470.0,0,0,47.0
793,8708,430,4235,2013-05-03 17:06:00,581.0,0,1,58.0
9716,3751,1870,1725,2013-05-03 19:13:00,774.0,0,0,77.0
795,1742,2910,158,2013-05-03 20:56:00,228.0,0,0,22.0
9717,9037,733,2832,2013-05-03 21:00:00,201.0,0,1,20.0
796,5190,1884,3241,2013-05-04 00:28:00,271.0,0,0,27.0
6688,7786,504,4151,2013-05-04 00:41:00,775.0,0,0,77.0
6689,7416,1510,3693,2013-05-04 01:43:00,233.0,0,0,23.0
797,6875,2764,3289,2013-05-04 03:00:00,553.0,0,0,55.0
9719,8759,962,906,2013-05-04 03:13:00,677.0,0,1,67.0
6691,5352,72,2962,2013-05-04 03:27:00,42.0,0,1,4.0
6692,1104,848,2460,2013-05-04 04:37:00,571.0,0,0,57.0
798,6957,897,3678,2013-05-04 05:27:00,387.0,0,1,38.0
3687,5821,1634,4322,2013-05-04 08:03:00,91.0,0,0,9.0
6694,8750,638,4426,2013-05-04 09:37:00,205.0,0,0,20.0
9721,2986,2429,1780,2013-05-04 10:54:00,1220.0,0,0,122.0
3688,1878,3408,2201,2013-05-04 16:21:00,298.0,0,0,29.0
9722,7969,550,2537,2013-05-04 18:59:00,205.0,0,0,20.0
3690,7416,1108,614,2013-05-04 23:57:00,232.0,0,0,23.0
6695,3744,549,2385,2013-05-05 00:42:00,121.0,0,0,12.0
801,3522,1276,382,2013-05-05 00:52:00,999.0,0,0,99.0
6696,661,1884,3241,2013-05-05 01:17:00,69.0,0,0,6.0
3692,728,98,4363,2013-05-05 03:06:00,293.0,0,0,29.0
6697,8567,1480,2356,2013-05-05 03:06:00,837.0,0,0,83.0
803,2145,1766,2122,2013-05-05 03:50:00,197.0,0,0,19.0
3693,8863,1632,3462,2013-05-05 04:01:00,381.0,0,0,38.0
9725,2352,579,1565,2013-05-05 04:55:00,313.0,0,0,31.0
6698,1352,300,2828,2013-05-05 05:30:00,327.0,0,1,32.0
3695,7880,1645,3566,2013-05-05 06:41:00,772.0,0,0,77.0
3696,3338,601,1412,2013-05-05 06:58:00,201.0,0,0,20.0
6699,338,3643,2525,2013-05-05 13:26:00,548.0,0,1,54.0
6700,5994,364,499,2013-05-05 14:36:00,305.0,0,0,30.0
9728,4539,2344,2987,2013-05-05 16:09:00,453.0,0,1,45.0
804,7339,2244,4016,2013-05-05 16:27:00,450.0,0,1,45.0
805,2825,2973,450,2013-05-05 16:37:00,278.0,0,0,27.0
6703,6005,2344,2987,2013-05-05 17:04:00,582.0,0,1,58.0
3699,1148,46,480,2013-05-05 17:18:00,636.0,0,0,63.0
9731,5904,733,2832,2013-05-05 20:12:00,517.0,0,1,51.0
9732,1398,250,1851,2013-05-05 20:25:00,446.0,0,0,44.0
9733,7506,646,4414,2013-05-05 22:30:00,286.0,0,0,28.0
9734,7918,467,4312,2013-05-05 22:45:00,527.0,0,0,52.0
6706,5001,1677,3287,2013-05-06 01:51:00,199.0,0,1,19.0
811,8491,2362,1921,2013-05-06 07:15:00,264.0,0,0,26.0
6708,5769,122,4337,2013-05-06 08:16:00,165.0,0,0,16.0
8783,8953,2450,274,2013-05-06 13:21:00,0.0,0,1,0.0
3704,5076,1215,2339,2013-05-06 13:38:00,396.0,0,0,39.0
9738,504,2342,1404,2013-05-06 15:41:00,254.0,0,0,25.0
813,3089,2682,2671,2013-05-06 16:44:00,169.0,0,0,16.0
815,6603,1047,1334,2013-05-06 17:51:00,485.0,0,0,48.0
3706,5432,2901,3749,2013-05-06 18:27:00,222.0,0,1,22.0
3708,5164,334,1246,2013-05-06 19:39:00,652.0,0,1,65.0
816,8506,982,1382,2013-05-06 19:57:00,499.0,0,0,49.0
6711,8378,3193,4021,2013-05-06 20:56:00,198.0,0,0,19.0
9743,5698,1694,1858,2013-05-06 21:00:00,303.0,0,1,30.0
9744,986,448,3691,2013-05-06 21:09:00,136.0,0,1,13.0
3709,5256,2103,2405,2013-05-06 21:13:00,153.0,0,1,15.0
9745,7964,142,1306,2013-05-06 21:51:00,193.0,0,0,19.0
9747,5084,1865,3136,2013-05-06 22:53:00,1669.0,0,1,166.0
6712,3324,1580,183,2013-05-06 23:11:00,395.0,0,0,39.0
6714,5027,142,2687,2013-05-07 02:07:00,139.0,0,0,13.0
6715,6731,1206,408,2013-05-07 07:18:00,897.0,0,0,89.0
3711,6069,54,3090,2013-05-07 09:18:00,416.0,0,1,41.0
3712,4976,3475,2436,2013-05-07 10:43:00,380.0,0,0,38.0
9750,623,2134,3095,2013-05-07 12:32:00,71.0,0,0,7.0
820,6360,2953,3975,2013-05-07 13:18:00,228.0,0,1,22.0
3713,3493,1523,1525,2013-05-07 13:22:00,1087.0,0,0,108.0
821,3324,1047,1334,2013-05-07 15:01:00,463.0,0,0,46.0
9751,2382,3543,586,2013-05-07 15:07:00,837.0,0,0,83.0
822,1086,3407,741,2013-05-07 18:10:00,190.0,0,0,19.0
3714,8939,142,4038,2013-05-07 18:30:00,92.0,0,0,9.0
9755,7966,2475,719,2013-05-07 19:14:00,399.0,0,1,39.0
824,993,25,563,2013-05-07 20:33:00,265.0,0,1,26.0
9756,7873,1859,1455,2013-05-07 20:47:00,209.0,0,0,20.0
3717,6917,1262,1027,2013-05-07 21:08:00,242.0,0,0,24.0
3719,4899,2075,1485,2013-05-07 22:16:00,561.0,0,0,56.0
6720,43,1078,2945,2013-05-08 01:34:00,86.0,0,0,8.0
6721,8408,918,2912,2013-05-08 05:07:00,178.0,0,0,17.0
825,8921,278,2988,2013-05-08 08:29:00,538.0,0,0,53.0
9759,1035,1119,4044,2013-05-08 09:40:00,493.0,0,0,49.0
3720,5518,95,689,2013-05-08 13:15:00,260.0,0,0,26.0
3721,5518,3143,1898,2013-05-08 13:42:00,264.0,0,1,26.0
9760,2905,1966,2330,2013-05-08 16:58:00,388.0,0,0,38.0
6723,1072,3398,2715,2013-05-08 17:20:00,278.0,0,0,27.0
6725,4490,794,4132,2013-05-08 18:01:00,267.0,0,0,26.0
827,414,3290,3294,2013-05-08 19:19:00,176.0,0,0,17.0
3724,3302,2322,4399,2013-05-08 19:45:00,351.0,0,1,35.0
828,455,94,1355,2013-05-08 20:15:00,73.0,0,0,7.0
9763,6971,1046,2823,2013-05-08 20:53:00,415.0,0,0,41.0
2751,3298,1,3879,2013-05-08 21:05:00,0.0,0,0,0.0
3725,3753,530,425,2013-05-08 21:41:00,270.0,0,0,27.0
9764,6857,1528,1668,2013-05-08 21:48:00,339.0,0,0,33.0
830,4167,1614,1408,2013-05-08 22:43:00,176.0,0,0,17.0
9765,7573,44,3154,2013-05-09 01:09:00,402.0,0,0,40.0
9766,6552,316,2303,2013-05-09 02:46:00,379.0,0,0,37.0
833,3508,1760,2888,2013-05-09 03:37:00,320.0,0,0,32.0
6729,6981,2457,2753,2013-05-09 03:49:00,206.0,0,0,20.0
834,6491,1757,182,2013-05-09 06:43:00,307.0,0,0,30.0
835,5818,1199,971,2013-05-09 08:25:00,477.0,0,0,47.0
9768,5818,3122,2739,2013-05-09 08:58:00,477.0,0,0,47.0
8785,3410,2308,4268,2013-05-09 13:01:00,277.0,0,1,
3728,7919,992,3408,2013-05-09 15:49:00,338.0,0,1,33.0
6734,1486,3233,2941,2013-05-09 16:11:00,610.0,0,0,61.0
837,1486,2798,460,2013-05-09 16:11:00,610.0,0,0,61.0
9770,8983,1056,2796,2013-05-09 17:50:00,283.0,0,0,28.0
3730,7018,3309,3432,2013-05-09 18:48:00,171.0,0,1,17.0
6736,8939,2961,2302,2013-05-09 18:50:00,66.0,0,0,6.0
2752,8653,1935,2075,2013-05-09 19:19:00,0.0,0,0,0.0
9772,12,1413,1498,2013-05-09 20:19:00,394.0,0,0,39.0
9774,7823,122,4337,2013-05-09 22:12:00,260.0,0,0,26.0
6737,1687,847,3677,2013-05-09 22:59:00,315.0,0,0,31.0
6738,7087,1649,2326,2013-05-09 23:47:00,397.0,0,0,39.0
842,3223,105,3330,2013-05-10 00:56:00,307.0,0,0,30.0
845,6532,699,1086,2013-05-10 06:57:00,161.0,0,1,16.0
3733,8992,2129,4328,2013-05-10 10:23:00,577.0,0,0,57.0
847,7938,1262,1027,2013-05-10 11:51:00,343.0,0,0,34.0
6740,6123,530,532,2013-05-10 12:42:00,285.0,0,0,28.0
3734,6288,379,4164,2013-05-10 16:26:00,456.0,0,1,45.0
848,3499,1047,1334,2013-05-10 17:49:00,352.0,0,0,35.0
6742,9057,2306,1800,2013-05-10 18:22:00,237.0,0,1,23.0
3735,2116,770,929,2013-05-10 19:36:00,940.0,0,1,94.0
6745,1286,3146,198,2013-05-10 20:00:00,364.0,0,0,36.0
3736,371,94,1355,2013-05-10 20:18:00,888.0,0,1,88.0
9779,6649,3322,2599,2013-05-10 21:28:00,241.0,0,0,24.0
6748,2082,1938,509,2013-05-10 22:33:00,298.0,0,0,29.0
6749,3363,2920,3641,2013-05-10 23:03:00,477.0,0,0,47.0
6750,2197,3146,198,2013-05-11 00:54:00,123.0,0,0,12.0
851,7310,1808,228,2013-05-11 02:06:00,258.0,0,1,25.0
6751,1518,461,3586,2013-05-11 03:32:00,684.0,0,0,68.0
9782,256,3485,3921,2013-05-11 08:00:00,362.0,0,1,36.0
9784,402,632,2000,2013-05-11 13:15:00,570.0,0,0,57.0
6754,3161,1364,529,2013-05-11 13:22:00,301.0,0,0,30.0
3738,4479,615,3084,2013-05-11 15:09:00,248.0,0,1,24.0
9786,2007,1393,292,2013-05-11 15:29:00,170.0,0,0,17.0
852,2113,3312,787,2013-05-11 16:36:00,486.0,0,0,48.0
9788,620,3266,2482,2013-05-11 17:58:00,352.0,0,0,35.0
6755,2581,3124,1814,2013-05-11 21:15:00,488.0,0,0,48.0
3742,7288,2160,1861,2013-05-11 22:18:00,164.0,0,0,16.0
853,6640,3353,2185,2013-05-11 22:25:00,197.0,0,0,19.0
3743,4340,261,2614,2013-05-12 02:42:00,335.0,0,1,33.0
3744,1334,2215,3427,2013-05-12 03:36:00,297.0,0,1,29.0
6759,4443,1804,1002,2013-05-12 06:37:00,352.0,0,0,35.0
858,5486,984,1618,2013-05-12 12:00:00,391.0,0,1,39.0
6763,8668,2477,3112,2013-05-12 15:08:00,345.0,0,0,34.0
6764,5040,3618,1677,2013-05-12 15:09:00,274.0,0,0,27.0
6765,1743,2657,459,2013-05-12 15:41:00,213.0,0,1,21.0
3747,6651,946,3452,2013-05-12 15:48:00,296.0,0,1,29.0
3748,5086,33,3364,2013-05-12 17:06:00,465.0,0,0,46.0
862,5164,2767,2910,2013-05-12 18:11:00,757.0,0,0,75.0
6767,2375,2627,2802,2013-05-12 18:25:00,453.0,0,0,45.0
863,1353,2734,1949,2013-05-12 18:57:00,814.0,0,0,81.0
9797,3735,1633,4106,2013-05-12 20:12:00,313.0,0,0,31.0
6768,2959,2197,2971,2013-05-12 20:18:00,258.0,0,0,25.0
6770,3766,3093,951,2013-05-12 21:25:00,175.0,0,0,17.0
865,667,1102,2531,2013-05-12 22:32:00,144.0,0,0,14.0
6771,2297,2308,4268,2013-05-12 22:56:00,376.0,0,1,37.0
866,8361,473,4014,2013-05-12 23:47:00,364.0,0,1,36.0
6774,8883,3475,2436,2013-05-13 02:52:00,200.0,0,0,20.0
3751,7670,922,902,2013-05-13 04:02:00,359.0,0,1,35.0
3752,1024,2745,1706,2013-05-13 05:07:00,192.0,0,0,19.0
6775,3329,2415,1884,2013-05-13 05:23:00,411.0,0,0,41.0
3753,8432,2828,2836,2013-05-13 06:28:00,329.0,0,0,32.0
6776,6052,2191,144,2013-05-13 09:41:00,59.0,0,0,5.0
3754,8605,3495,2132,2013-05-13 11:03:00,499.0,0,0,49.0
872,5134,1336,4159,2013-05-13 13:07:00,177.0,0,0,17.0
3755,960,2805,1122,2013-05-13 13:32:00,525.0,0,0,52.0
3756,47,2553,1232,2013-05-13 14:05:00,172.0,0,0,17.0
6778,8134,1824,4181,2013-05-13 14:41:00,305.0,0,0,30.0
